five-spice powder,2532
fizz,2533
flageolet,2534
"flake, to",2535
flaky,2536
"flamande, à la",2537
flamb辿,2538
flamed,2539
Flame Tokay grape,2540
flan,2541
flanken,2542
flank steak,2543
flapjack,2544
flat bread; flatbread; flatbrod,2545
flatfish,2546
flauta,2547
flavoring extracts,2548
flax seed,2549
fleuron,2550
flip,2551
floating islands,2552
florentine,2553
"Florentine, à la",2554
flounder,2555
flour,2556
flowering kale,2557
flower pepper,2558
"flowers, crystallized",2559
"flowers, edible",2560
flummery,2561
flute,2562
flying fish; flyingfish,2563
focaccia,2564
foie gras,2565
"fold, to",2566
fond,2567
fondant,2568
fondue,2569
fontina cheese,2570
food additives,2571
food coloring,2572
food label terms,2573
food mill,2574
food processor,2575
fool,2576
foo yong,2577
forcemeat,2578
"forestière, à la",2579
forest mushroom,2580
formaggio,2581
Formosa Oolong tea,2582
"forno, al",2583
fortified wine,2584
fortune cookie,2585
fouet,2586
fowl,2587
fraise,2588
fraise des bois,2589
framboise,2590
Frangelico,2591
frangipane,2592
frankfurter,2593
frapp辿,2594
free-range,2595
freestone,2596
freezer burn,2597
freezer/refrigerator thermometer,2598
French bean,2599
French bread,2600
French Colombard,2601
French dressing,2602
French endive,2603
french fries,2604
french fry,2605
"french, to",2606
French toast,2607
freshness date,2608
Fresno chile,2609
friandise,2610
fricassee,2611
fried rice,2612
fries,2613
frijoles,2614
frijoles refritos,2615
frill,2616
fris辿e,2617
frittata,2618
fritter,2619
fritto,2620
fritto misto,2621
frizzes,2622
frizzle,2623
frogfish,2624
frog's legs,2625
froid,2626
fromage,2627
fromage blanc,2628
fromage de t棚te,2629
frost,2630
frosting,2631
frothy,2632
frozen daiquiri,2633
frozen yogurt,2634
fructose,2635
fruit beer,2636
fruit butter,2637
fruitcake,2638
fruit cocktail,2639
fruit leather; fruit roll-up,2640
fruits de mer,2641
fruit soup,2642
fruit sugar,2643
fry,2644
fry bread,2645
frying pan,2646
fu,2647
fudge,2648
fugu,2649
Fukien cuisine,2650
fum辿,2651
Fum辿 Blanc,2652
fumet,2653
fundido,2654
funghi,2655
funnel cake,2656
Furmint grape,2657
fusille; fusilli,2658
futomaki,2659
fuzzy melon,2660
fuzzy navel,2661
fuzzy squash,2662
galangal; galanga root; galingale,2663
galantine,2664
galette,2665
Galliano,2666
gallimaufry,2667
game animals,2668
game birds,2669
ganache,2670
garam masala,2671
garbanzo bean,2672
garbure,2673
garde manger,2674
garden pea,2675
gari,2676
garlic,2677
garlic bread,2678
garlic butter,2679
garlic chives,2680
garlic flakes,2681
garlic powder,2682
garlic press,2683
garlic salt,2684
garni,2685
garnish,2686
garniture,2687
garum,2688
gaspergoo; gaspergou,2689
gastronome,2690
gastronomy,2691
gastropod,2692
g但teau,2693
g但teau Saint-Honor辿,2694
gaufrette,2695
gazpacho,2696
gefilte fish,2697
gelatin,2698
gelato,2699
gemelli,2700
gem pan; mini muffin pan,2701
"genevoise, sauce",2702
"Genoese, alla; Genovese, alla",2703
g辿noise,2704
geoduck; gweduck,2705
germ,2706
German potato salad,2707
Gervais cheese,2708
Gew端rztraminer,2709
ghee,2710
gherkin,2711
gianduja,2712
giant garlic,2713
giant sea bass,2714
"giardiniera, alla",2715
giblets,2716
Gibson,2717
gigot,2718
gimlet,2719
gin,2720
gin fizz,2721
ginger; gingerroot,2722
ginger ale,2723
ginger beer,2724
gingerbread,2725
gingerroot,2726
gingersnap,2727
ginkgo nut,2728
ginseng,2729
girolle,2730
gizzard,2731
gjetost cheese,2732
glac辿,2733
glace,2734
glace de viande,2735
glac辿 fruit,2736
glass noodles,2737
glasswort,2738
Glayva,2739
glaze,2740
globe artichoke,2741
gl旦gg,2742
Gloucester cheese,2743
glucose,2744
gluten,2745
gluten flour,2746
glycerin; glycerine,2747
gnocchi,2748
goa bean,2749
goat,2750
goat cheese,2751
goatfish,2752
goat's milk,2753
gobo,2754
gohan,2755
golden Cadillac,2756
Golden Delicious apple,2757
golden mushroom,2758
golden needles,2759
golden nugget squash,2760
golden oak,2761
golden syrup,2762
gold leaf,2763
Goldwasser,2764
goma,2765
gomashio,2766
goo; gou,2767
goober,2768
goose,2769
gooseberry,2770
goosefish,2771
goose liver,2772
gordita,2773
Gorgonzola cheese,2774
Gorgonzola dolce,2775
gorp,2776
Gouda cheese,2777
goug竪re,2778
goulash,2779
gourd,2780
gourmand,2781
Gourmandise cheese,2782
gourmet,2783
gowdie,2784
graham cracker,2785
graham flour,2786
grain,2787
gram flour,2788
grana,2789
granadilla,2790
Grand Marnier,2791
granit辿,2792
Granny Smith apple,2793
granola,2794
granulated sugar,2795
grape,2796
grapefruit,2797
grapefruit knife,2798
grape leaves,2799
grapeseed oil,2800
grape sugar,2801
grappa,2802
grasshopper,2803
grasshopper pie,2804
grass mushroom,2805
grate,2806
grater,2807
gratin; gratin辿e,2808
Gravenstein apple,2809
Graves,2810
gravlax,2811
gravy,2812
gravy boat,2813
gray trout,2814
grease,2815
grease mop,2816
Great Lakes lettuce,2817
great Northern bean,2818
"grecque, à la",2819
Greek coffee,2820
green bean,2821
greengage plum,2822
green goddess dressing,2823
green head,2824
greenling,2825
green onion,2826
green pea,2827
green pepper,2828
green peppercorn,2829
greens,2830
green tea,2831
gremolata; gremolada,2832
grenadine,2833
griddle,2834
griddle cake,2835
grill,2836
grillade,2837
grillettes,2838
grind,2839
grinder,2840
grissini,2841
grits,2842
groats,2843
grog,2844
ground beef,2845
ground cherry,2846
groundnut,2847
grouper,2848
grouse,2849
gruel,2850
grunion,2851
grunt,2852
Gruviera cheese; Groviera,2853
Gruy竪re cheese,2854
guacamole,2855
guajillo chile,2856
guar gum,2857
guava,2858
g端ero chile,2859
gugelhopf,2860
guinea fowl,2861
guly叩s,2862
gum arabic,2863
gumbo,2864
gum tragacanth,2865
gunpowder tea,2866
gur,2867
gurnard,2868
gurnet,2869
gweduck,2870
gyoza,2871
gyro,2872
habanero chile,2873
haddock,2874
haggis,2875
hairy melon,2876
hake,2877
hakusai,2878
half-and-half; half & half,2879
halibut,2880
hallacas,2881
hallah,2882
halvah; halva,2883
ham,2884
Haman's hats,2885
hamantaschen,2886
hamburger,2887
hamburger bun,2888
hamburger press,2889
Hamburg parsley,2890
ham hock,2891
hand cheese,2892
hand-formed cookie; hand-shaped cookie,2893
handk辰se cheese,2894
Hangtown Fry,2895
hard-ball stage,2896
hard cider,2897
hard-crack stage,2898
hardhead,2899
hard sauce,2900
hard-shell clam,2901
hardtack,2902
hard wheat,2903
hare,2904
haricot vert,2905
harissa sauce,2906
hartshorn,2907
harusame,2908
Harvard beets,2909
Harvey Wallbanger,2910
hasenpfeffer,2911
hash,2912
hash browns; hash-brown potatoes,2913
hashi,2914
hasty pudding,2915
hasu,2916
hatcho miso,2917
haute cuisine,2918
Havarti cheese,2919
Hawaiian blue prawn,2920
Hawaiian sun fish,2921
hazelnut,2922
hazelnut oil,2923
head cheese; headcheese,2924
head lettuce,2925
heart,2926
hearts of palm,2927
heavy cream,2928
heirloom seeds,2929
H辿l竪ne,2930
hen,2931
hen-of-the-woods,2932
herbes de Provence,2933
herbs,2934
Herbsaint,2935
herb tea,2936
herb vinegar,2937
Herkimer cheese,2938
Herman; Herman starter,2939
hermit,2940
hero sandwich,2941
herring,2942
Herv辿 cheese,2943
hibachi,2944
hichimi togarashi,2945
hickory nut,2946
high-altitude cooking and baking,2947
highball,2948
high tea,2949
hijiki,2950
hiki-cha,2951
hiyamugi,2952
hoagie,2953
hochepot,2954
hock,2955
hoe cake; hoecake,2956
hogfish,2957
hog jowl,2958
hog maw,2959
hoisin sauce,2960
holishkes,2961
hollandaise sauce,2962
homard,2963
home-fried potatoes; home fries,2964
hom ha,2965
hominy,2966
homogenize,2967
honey,2968
honeydew melon,2969
hooch; hootch,2970
Hopfenk辰se,2971
hoppin' John; hopping John,2972
hops,2973
horchata,2974
horehound,2975
horned melon,2976
horn of plenty mushroom,2977
hors d'oeuvre,2978
horse bean,2979
horse mackerel,2980
horseradish,2981
hosomaki,2982
hot cake,2983
hotchpotch,2984
hot cross buns,2985
hot dog,2986
hot pepper,2987
hot pot,2988
hubbard squash,2989
huckleberry,2990
huevo,2991
huevos rancheros,2992
huile,2993
hull,2994
humble pie,2995
hummus,2996
Hunan cuisine,2997
hundred-year egg,2998
Hungarian cherry pepper,2999
Hungarian wax chile,3000
hushpuppy; hush puppy,3001
husk,3002
hutspot,3003
hydrogenated oil,3004
hydrolyzed plant protein; hydrolyzed vegetable protein,3005
hydroponics,3006
hyssop,3007
ice,3008
iceberg lettuce,3009
icebox cookie,3010
ice cream,3011
ice-cream makers,3012
ice-cream scoop,3013
"ice, dry",3014
ice milk,3015
ice wine,3016
ichimi,3017
icing,3018
icing sugar,3019
Idaho potato,3020
樽le flottante,3021
immersion blender,3022
"impératrice, à l'",3023
Imperial,3024
incomplete protein,3025
Indian date,3026
Indian nut,3027
Indian pudding,3028
Indian rice,3029
"indienne, à l'",3030
induction cooking,3031
infuser,3032
infusion,3033
insalata,3034
instant cocoa,3035
instant flour,3036
invert sugar,3037
iriko,3038
Irish breakfast tea,3039
Irish coffee,3040
Irish mist,3041
Irish moss,3042
Irish potato,3043
Irish soda bread,3044
Irish stew,3045
Irish whiskey,3046
ironware,3047
irradiation,3048
isinglass,3049
ita-kamaboko,3050
Italian bread,3051
Italian dandelion,3052
Italian dressing,3053
Italian eggplant,3054
Italian meringue,3055
Italian parsley,3056
Italian sausage,3057
Izarra,3058
jack,3059
jack cheese,3060
jackfruit,3061
jackrabbit,3062
Jagermeister,3063
jaggery,3064
jagging wheel,3065
jalape単o chile,3066
jalousie,3067
jam,3068
Jamaican hot chile,3069
Jamaican jerk seasoning,3070
Jamaica pepper,3071
jambalaya,3072
jamberry,3073
jambon,3074
jambon persill辿,3075
Japanese artichoke,3076
Japanese basil,3077
Japanese eggplant,3078
Japanese gelatin,3079
Japanese horseradish,3080
Japanese king crab,3081
Japanese medlar,3082
Japanese oyster,3083
Japanese pear,3084
Japanese plum,3085
Japanese radish,3086
Japanese vermicelli,3087
"jardinière, à la",3088
Jarlsberg cheese,3089
jasmine rice; jasmin rice,3090
jee choy,3091
jell,3092
jelly,3093
jelly bag,3094
jelly bean,3095
jellyfish,3096
jelly roll,3097
jelly-roll pan,3098
jerk; jerk seasoning,3099
jerky,3100
Jeroboam,3101
Jerusalem artichoke,3102
jewfish,3103
j鱈cama,3104
jigger,3105
Johannisberg Riesling,3106
John Dory,3107
"johnnycake; johnny cake, jonnycake",3108
Jonathan apple,3109
jook,3110
Jordan almond,3111
jugged hare,3112
juicer,3113
jujube,3114
juk,3115
julienne,3116
jumble; jumbal,3117
juniper berry,3118
junket,3119
jus,3120
kaasdoop,3121
kabob,3122
kabocha squash,3123
kaffeekuchen,3124
kaffir lime,3125
Kahl炭a,3126
kalamata olive,3127
kale,3128
kamaboko,3129
kampyo,3130
kamut,3131
Kansas City strip steak,3132
kanten,3133
kara age,3134
kasha,3135
kashi,3136
kasseri cheese,3137
katsudon,3138
katsuobushi; katsuo-bushi,3139
kaymak; kaimaki,3140
kebab; kabob,3141
kecap manis; ketjap manis,3142
kedgeree; kegeree,3143
kefir,3144
kelp,3145
Kentucky burgoo,3146
ketchup,3147
ketjap manis,3148
kewra,3149
Key lime,3150
Key lime pie,3151
khachapuri,3152
khao tom gung,3153
kibbeh; kibbi,3154
kidney,3155
kidney bean,3156
kielbasa,3157
"Kiev, chicken",3158
kikurage,3159
kimchee; kimchi,3160
kinako,3161
"king, à la",3162
king crab,3163
kingfish,3164
king mackerel,3165
king orange,3166
king salmon,3167
kinome,3168
kipfel; kipferln,3169
kippered herring; kippers,3170
kir,3171
kirsch; kirschwasser,3172
kishimen,3173
kishke; kishka,3174
kiss,3175
kissel,3176
kiwano,3177
kiwi fruit; kiwifruit,3178
knackwurst; knockwurst,3179
knaidel,3180
knead,3181
knife,3182
knish,3183
knotroot,3184
Kobe beef,3185
kochu chang; kochujang,3186
kohana fu,3187
kohlrabi,3188
kolacky; kolachke,3189
kombu; konbu,3190
konnyaku,3191
korma,3192
kosher,3193
kosher salt,3194
kourabiedes,3195
kreplach,3196
ku chai,3197
kuchen,3198
kudzu,3199
kugel,3200
kugelhopf; kugelhupf,3201
kulebiaka; koulibiaka,3202
kulich,3203
kuminost cheese,3204
kumiss; koumiss,3205
k端mmel,3206
kumquat,3207
kuro goma,3208
kuzu,3209
label terms,3210
lactic acid,3211
lactose,3212
lady apple,3213
Lady Baltimore cake,3214
ladyfinger,3215
lager,3216
lagniappe; lagnappe,3217
lahvosh; lavosh,3218
lait,3219
lake trout,3220
lamb,3221
Lambert cherry,3222
lambrusco,3223
lamb's lettuce,3224
lamprey,3225
Lancashire cheese,3226
Lancashire hot pot,3227
Lane cake,3228
langostino,3229
langouste,3230
langoustine,3231
langues-de-chat,3232
Laos; Laos ginger,3233
lapin,3234
Lapsang Souchong,3235
lard,3236
larding needle,3237
lardons; lardoons,3238
large clam,3239
lasagna; lasagne,3240
lassi,3241
late harvest,3242
latke,3243
latte,3244
laurel leaf; bay laurel,3245
lavender,3246
lavender gem,3247
laver,3248
leaf gelatin,3249
leaf lard,3250
leaf lettuce,3251
lear oil,3252
leather,3253
leaven,3254
leavener; leavening agent,3255
leberk辰se sausage,3256
lebkuchen,3257
leche,3258
lecithin,3259
leckerle; leckerli,3260
leek,3261
lees,3262
legume,3263
Leicester cheese,3264
lekvar,3265
lemon,3266
lemonade,3267
lemon balm,3268
lemon curd,3269
lemon grass,3270
lemon sole,3271
lemon verbena,3272
lentil,3273
lettuce,3274
levant,3275
levulose,3276
Leyden cheese,3277
liaison,3278
lichee; lichi,3279
licorice,3280
Liebfraumilch,3281
Liederkranz cheese,3282
light cream,3283
lights,3284
lilikoi,3285
Lillet,3286
lily buds,3287
lima bean,3288
Limburger cheese,3289
lime,3290
limeade,3291
limestone lettuce,3292
limpa bread,3293
limpet,3294
limu,3295
line,3296
lingcod,3297
lingonberry,3298
lingui巽a,3299
linguine,3300
linzertorte,3301
Liptauer cheese,3302
liqueur,3303
liquor,3304
litchi; litchi nut; lychee,3305
littleneck clam,3306
liver,3307
liverwurst,3308
lobster,3309
lobster butter,3310
lobsterette,3311
lobster Newburg,3312
lobster pick,3313
lobster Thermidor,3314
locust bean,3315
loganberry,3316
loin,3317
lo mein,3318
London broil,3319
longan,3320
long bean,3321
longhorn cheese,3322
Long Island duck,3323
Long Island tea,3324
Long John,3325
long-neck clam,3326
looseleaf lettuce,3327
lop chong sausage; lop cheong,3328
loquat,3329
Lord Baltimore cake,3330
lotte,3331
lotus,3332
lotus leaves,3333
lotus root,3334
lotus seeds,3335
Louis sauce,3336
loukanika sausage,3337
loup,3338
lovage,3339
love apple,3340
lox,3341
luau,3342
lumache,3343
lumpia; lumpia wrapper,3344
lutefisk; lutfisk,3345
lychee,3346
"lyonnaise, à la",3347
Lyonnaise sauce,3348
macadamia nut,3349
macaroni,3350
macaroon,3351
maccheroni,3352
mace,3353
mac辿doine,3354
macerate,3355
m但che,3356
mackerel,3357
Mackinaw trout,3358
Macoun apple,3359
Madagascar bean,3360
Madeira,3361
Madeira cake,3362
madeleine,3363
madril竪ne,3364
mafalda,3365
magdalena,3366
magliette,3367
magnum,3368
mahi mahi; mahi-mahi,3369
mahleb; mahlab,3370
Maibowle,3371
mais,3372
maison,3373
mai tai,3374
ma樽tre d' butter; ma樽tre d'h担tel butter,3375
ma樽tre d'h担tel; ma樽tre d',3376
maiz,3377
maize,3378
maize mushroom,3379
malic acid,3380
malossol caviar,3381
malt,3382
Maltaise sauce; Maltese sauce,3383
malted milk,3384
malted milk powder,3385
malt extract,3386
malt liquor,3387
maltose,3388
malt sugar,3389
malt syrup,3390
malt vinegar,3391
manchego cheese,3392
Mandarin cuisine,3393
Mandarine liqueur,3394
Mandarin orange,3395
Mandarin pancakes,3396
mandelbrot,3397
mandoline,3398
mange-tout,3399
mango,3400
mango powder,3401
mangosteen,3402
Manhattan,3403
manicotti,3404
manioc,3405
mannitol,3406
manteca cheese,3407
manzanilla,3408
maple sugar; maple syrup,3409
maraschino cherry,3410
maraschino liqueur,3411
marbling,3412
marc,3413
marchands de vin,3414
"Marengo, à la",3415
margarine,3416
margarita,3417
margherite,3418
marguery sauce,3419
marigold,3420
marinade,3421
marinara sauce,3422
marinate,3423
marini竪re,3424
marjolaine,3425
marjoram,3426
Marlborough pie,3427
marmalade,3428
marmite,3429
marron; marron glac辿,3430
marrow,3431
marrow beans,3432
marrowbone,3433
marrow spoon,3434
marrow squash,3435
Marsala,3436
marshmallow,3437
martini,3438
marzipan,3439
masa; masa harina,3440
masala,3441
mascarpone cheese,3442
mash,3443
matcha,3444
matjes herring,3445
matsutake mushroom,3446
matzo; matzoh,3447
matzo ball,3448
matzo brei,3449
matzo meal,3450
May apple,3451
mayonnaise,3452
May wine,3453
McIntosh apple,3454
mead,3455
meal,3456
mealy,3457
measuring cups,3458
meat tenderizers,3459
meat thermometer,3460
medallion,3461
Melba sauce,3462
Melba toast,3463
mellowfruit,3464
melon,3465
melon baller,3466
melone,3467
melt,3468
menudo,3469
mer,3470
m竪re de vinaigre,3471
meringue,3472
Meritage,3473
Merlot,3474
mescal,3475
mesclun,3476
mesquite,3477
Metaxa,3478
Methuselah,3479
metric system,3480
Mettwurst,3481
meuni竪re,3482
Mexican breadfruit,3483
Mexican chocolate,3484
Mexican green tomato,3485
Mexican potato,3486
Mexican tea,3487
Mexican wedding cakes,3488
meze,3489
mezzaluna,3490
miche,3491
microwave oven,3492
Midori liqueur,3493
mignonette; mignonnette,3494
"milanaise, à la",3495
Milanese,3496
milfoil,3497
milk,3498
milk fat,3499
milk powder,3500
milk punch,3501
milk shake,3502
milk sugar,3503
milk toast,3504
mille-feuille,3505
millet,3506
mimosa,3507
mince,3508
mincemeat,3509
mineral water,3510
minestra,3511
minestrone,3512
Ming Dynasty egg,3513
mini muffin pan,3514
mint,3515
mint geranium,3516
mint julep,3517
minute steak,3518
mirabelle,3519
mirepoix; mirepois,3520
mirin,3521
mirliton,3522
mise en place,3523
miso,3524
Mission olive,3525
misto,3526
mixed grill,3527
mixer,3528
mizuna,3529
mizutaki,3530
mocha,3531
mochi; mochiko,3532
mock turtle soup,3533
moisten,3534
molasses,3535
molcajete y tejolete,3536
mold,3537
molded cookie,3538
mole,3539
mollusk,3540
Mongolian grill,3541
Mongolian hot pot; Mongolian firepot,3542
monkey bread,3543
monkfish,3544
monosodium glutamate; MSG,3545
monounsaturated oils; monounsaturates,3546
monstera,3547
mont blanc,3548
Monte Cristo sandwich,3549
Monterey Jack cheese,3550
"Montmorency, à la",3551
Montmorency cherry,3552
Montrachet cheese,3553
moonfish,3554
moonshine,3555
moo shu; moo shoo,3556
Moravian Christmas cookies,3557
morel,3558
Morello cherry; English Morello cherry,3559
Mornay sauce,3560
mortadella,3561
mortar and pestle,3562
morue,3563
Moscow mule,3564
mostaccioli,3565
mother of vinegar,3566
Mouli grater,3567
mountain berry,3568
mountain cranberry,3569
mountain oysters,3570
"mount, to",3571
moussaka; mousaka,3572
mousse,3573
mousseline,3574
moutarde,3575
mozzarella cheese,3576
MSG,3577
muddle,3578
Muenster cheese; Munster cheese,3579
muesli,3580
muffin,3581
muffin pan; muffin tin,3582
muffuletta; muffaletta,3583
muki goma,3584
mulato chile,3585
mulberry,3586
mull,3587
mulled wine,3588
mullet,3589
mulligan stew,3590
mulligatawny soup,3591
mung bean,3592
Munster cheese,3593
Muscadet,3594
Muscadine grape,3595
muscatel wine,3596
Muscat grape,3597
muscovy duck,3598
mush,3599
mushimono,3600
mushroom,3601
muskellunge; muskie,3602
muskmelon,3603
mussel,3604
must,3605
mustard; mustard seed; powdered mustard,3606
mustard greens,3607
mustard oil,3608
"mustard, prepared",3609
mustard seed,3610
mutton,3611
muttonfish,3612
mysost cheese,3613
naan; nan,3614
nabemono,3615
nacho,3616
nameko,3617
nam pla,3618
nam prik,3619
nan,3620
Nantua sauce,3621
nap,3622
napa cabbage,3623
Napoleon,3624
Napoleon cherry,3625
nasi goreng,3626
nasturtium,3627
natto,3628
navel orange,3629
navy bean,3630
Neapolitan ice cream,3631
neat,3632
Nebuchadnezzar,3633
nectarine,3634
Nesselrode,3635
Neufch但tel cheese,3636
Newburg,3637
New England boiled dinner,3638
New England clam chowder,3639
new potato,3640
Newtown pippin apple,3641
New York steak,3642
Niagara grape,3643
niboshi,3644
"niçoise, à la",3645
ni巽oise olive,3646
ni巽oise salad,3647
Nieheimer,3648
nigella seeds,3649
nigiri sushi,3650
nijisseiki,3651
nimono,3652
noble rot,3653
nockerl,3654
no-eyed pea,3655
nog,3656
noisette,3657
n旦kkelost cheese,3658
nondairy creamer,3659
nonnutritive sweeteners,3660
nonpareil,3661
nonstick finishes,3662
nonvintage,3663
noodles,3664
nopales,3665
nopalitos,3666
nori,3667
"normande, à la",3668
Northern Spy apple,3669
Northwest Greening apple,3670
nougat,3671
nouvelle cuisine,3672
Nova Scotia salmon,3673
noyaux,3674
nuoc cham,3675
nuoc nam,3676
nursehound,3677
nutmeg,3678
nutmeg grater; nutmeg grinder,3679
nut mill,3680
nuts,3681
oakleaf lettuce,3682
oat bran,3683
oat flour,3684
oatmeal,3685
oats,3686
Oaxaca cheese,3687
O'Brien potatoes,3688
oceanic bonito,3689
ocean perch,3690
octopus,3691
oenology,3692
oenophile,3693
oeuf,3694
oeufs à la neige,3695
offal,3696
o-hashi,3697
oil of peppermint; oil of spearmint,3698
oils,3699
oilstone,3700
okara,3701
okashi,3702
oke,3703
okolehao,3704
okra,3705
olallieberry; olallie berry,3706
old-fashioned,3707
oleomargarine,3708
olivada,3709
olive,3710
olive oil,3711
oloroso,3712
Olympia oyster,3713
Omega-3 oils,3714
omelet; omelette,3715
omelet pan,3716
onion,3717
onion powder,3718
onion salt,3719
ono,3720
on the half shell,3721
on the rocks,3722
oolong tea,3723
opah,3724
opakapaka; opaka-paka,3725
open dating,3726
open-faced,3727
oplet,3728
orange,3729
orange-flower water,3730
orange pekoe tea,3731
orange roughy,3732
orecchiette,3733
oregano,3734
organic food,3735
orgeat syrup,3736
oriental radish,3737
ormer,3738
orzo,3739
osso buco; ossobuco,3740
ostrich,3741
ostrich fern,3742
ouzo,3743
oven thermometer,3744
oxalic acid,3745
oxtail,3746
oyster,3747
oyster cap,3748
oyster crab,3749
oyster mushroom,3750
oyster plant,3751
oyster sauce,3752
oysters Bienville,3753
oysters on the half shell,3754
oysters Rockefeller,3755
ozoni,3756
Pacific littleneck clam,3757
Pacific oyster,3758
Pacific pompano,3759
pack date,3760
paddy straw mushrooms,3761
pad thai,3762
paella,3763
paillard,3764
pain,3765
pain perdu,3766
pakora,3767
palacsinta,3768
palak panir; palak paneer,3769
palm heart,3770
palmier,3771
palm oil; palm-kernel oil,3772
palm sugar,3773
pan,3774
panada; panade,3775
pan bagnat,3776
pan-broil; panbroil,3777
pancake,3778
pancake turner,3779
pancetta,3780
pandanus leaves,3781
pandowdy,3782
pan drippings,3783
pane,3784
paneer,3785
panettone,3786
panforte,3787
pan-fry,3788
panino,3789
panir,3790
panko,3791
panna cotta,3792
pansotti,3793
panzanella,3794
papain,3795
papaw,3796
papaya,3797
papillote,3798
pappadam; poppadum,3799
pappardelle,3800
paprika,3801
paprik叩s csirke,3802
paratha,3803
parboil,3804
parboiled rice,3805
parchment paper,3806
"parch, to",3807
pare,3808
pareve; parve,3809
parfait,3810
paring knife,3811
Paris-Brest,3812
parisienne sauce,3813
Parker House roll; Parkerhouse,3814
Parma ham,3815
parmentier,3816
Parmesan cheese,3817
"parmigiana, alla",3818
Parmigiano-Reggiano,3819
parsley,3820
parsley root,3821
parsnip,3822
parson's nose,3823
partridge,3824
pasilla chile,3825
paskha,3826
passion fruit,3827
pasta,3828
pasta filata,3829
pasta machines,3830
pasta primavera,3831
pasteurize; pasteurization,3832
pastilla,3833
pastille,3834
pastina,3835
pastis,3836
pastitsio,3837
pastrami,3838
pastry,3839
pastry bag,3840
pastry blender,3841
pastry brush,3842
pastry cloth,3843
pastry comb,3844
pastry cream,3845
pastry flour,3846
pastry jagger,3847
pastry wheel,3848
pasty,3849
p但te,3850
p但t辿,3851
pâte à choux,3852
p但te bris辿e,3853
p但t辿 de foie gras,3854
p但te feuillet辿e,3855
p但te sucr辿e,3856
patis,3857
p但tisserie,3858
p但tissier,3859
patty,3860
pattypan squash,3861
patty shell,3862
paua,3863
paupiette,3864
pav辿,3865
Pavlova,3866
pawpaw,3867
pea,3868
pea bean,3869
peach,3870
peach Melba,3871
peanut,3872
peanut butter,3873
peanut oil,3874
pear,3875
pearl barley,3876
pearl onion,3877
pearl sago,3878
pea shoots,3879
pecan,3880
pecan rice,3881
pecorino cheese,3882
pectin,3883
peel,3884
Peking cabbage,3885
Peking duck,3886
Peking sauce,3887
Peking-Shantung cuisine,3888
pekoe tea,3889
pemmican,3890
penne,3891
penuche; panocha; penuchi,3892
peperonata,3893
pepino,3894
pepitas,3895
"pepper, black and white",3896
"pepper, chile",3897
peppercorn,3898
"pepper, hot",3899
pepper mill,3900
peppermint,3901
peppermint schnapps,3902
pepperoncini,3903
pepperoni; peperoni,3904
pepper pot; pepperpot,3905
pepper steak,3906
"pepper, sweet green or red",3907
pequ鱈n chile,3908
perch,3909
perciatelli,3910
"périgourdine, à la",3911
P辿rigueux sauce,3912
perilla,3913
periwinkle,3914
Pernod,3915
Persian apple,3916
Persian melon,3917
Persian walnut,3918
persillade,3919
persimmon,3920
pestle,3921
pesto,3922
petit d辿jeuner,3923
petite marmite,3924
Petite Sirah; Petite Syrah,3925
petit four,3926
petit-gris,3927
petit pain,3928
petits pois,3929
Petit Suisse,3930
petrale sole,3931
pezzoccheri,3932
pfeffern端esse,3933
pheasant,3934
Philadelphia cheese steak,3935
Philadelphia pepper pot,3936
phyllo,3937
physalis,3938
picadillo,3939
piccalilli,3940
piccata,3941
pickerel,3942
pickle,3943
pickled cheese,3944
pickled cucumber,3945
pickled herring,3946
pickling spices,3947
picnic ham,3948
picnic shoulder,3949
pico de gallo,3950
pie,3951
pie plant; pieplant,3952
pierogi,3953
pie weights,3954
pigeon pea,3955
pignoli; pignon,3956
pig's feet,3957
pigs in blankets,3958
pike,3959
pilaf,3960
pilau,3961
pilchard,3962
Pilsner; Pilsener,3963
Pilsner glass,3964
pimiento; pimento,3965
pi単a colada,3966
pinch,3967
pineapple,3968
pineapple guava,3969
pine nut,3970
pink bean,3971
pink lady,3972
pink peppercorn,3973
pink salmon,3974
pink snapper,3975
pi単on,3976
Pinot Blanc,3977
Pinot Chardonnay,3978
Pinot Noir,3979
pinto bean,3980
pip辿rade,3981
pippin apple,3982
pips,3983
piquante sauce,3984
pique-nique; pique-niquer,3985
pirogi,3986
piroshki,3987
pisco,3988
pismo clam,3989
pissaladi竪re,3990
pistachio nut,3991
pisto,3992
pistou,3993
pit,3994
pita,3995
pith,3996
pithiviers,3997
"pitter, olive or cherry",3998
pizza,3999
pizza pan,4000
pizza peel,4001
plaice,4002
plank; planking,4003
plantain,4004
plastic wrap,4005
pleurotte,4006
plover,4007
plum,4008
"plump, to",4009
plum pudding,4010
plum sauce,4011
plum tomato,4012
poach,4013
poblano chile,4014
pocket bread,4015
pod,4016
pod peas,4017
poha,4018
pohole,4019
poi,4020
"point, à",4021
poire,4022
poire H辿l竪ne,4023
Poire William,4024
pois,4025
poisson,4026
poivre,4027
polenta,4028
Polish sausage,4029
pollo,4030
pollock; pollack,4031
"polonaise, à la",4032
polvorone,4033
polyunsaturated oil; polyunsaturates,4034
pomegranate,4035
pomelo; pommelo; pummelo,4036
pomfret,4037
pomme,4038
pomme de terre,4039
pommelo,4040
pommes Anna,4041
pommes frites,4042
pommes noisette,4043
pommes souffl辿es,4044
